ID	Cluster	Class	Gene
234__blaPDC__NG_049911.1__44	108	BETA-LACTAM	blaPDC
234__blaPDC__NG_049912.1__45	108	BETA-LACTAM	blaPDC
234__blaPDC__NG_049913.1__46	108	BETA-LACTAM	blaPDC
234__blaPDC__NG_049916.1__49	108	BETA-LACTAM	blaPDC
234__blaPDC__NG_049917.1__50	108	BETA-LACTAM	blaPDC
234__blaPDC__NG_049918.1__51	108	BETA-LACTAM	blaPDC
234__blaPDC__NG_049919.1__52	108	BETA-LACTAM	blaPDC
234__blaPDC__NG_049920.1__53	108	BETA-LACTAM	blaPDC
234__blaPDC__NG_049921.1__54	108	BETA-LACTAM	blaPDC
234__blaPDC__NG_049922.1__55	108	BETA-LACTAM	blaPDC
234__blaPDC__NG_049923.1__56	108	BETA-LACTAM	blaPDC
234__blaPDC__NG_049924.1__57	108	BETA-LACTAM	blaPDC
234__blaPDC__NG_049925.1__58	108	BETA-LACTAM	blaPDC
234__blaPDC__NG_049926.1__59	108	BETA-LACTAM	blaPDC
234__blaPDC__NG_049927.1__60	108	BETA-LACTAM	blaPDC
234__blaPDC__NG_049928.1__61	108	BETA-LACTAM	blaPDC
234__blaPDC__NG_049929.1__62	108	BETA-LACTAM	blaPDC
234__blaPDC__NG_049930.1__63	108	BETA-LACTAM	blaPDC
234__blaPDC__NG_049931.1__64	108	BETA-LACTAM	blaPDC
234__blaPDC__NG_049932.1__65	108	BETA-LACTAM	blaPDC
234__blaPDC__NG_049933.1__66	108	BETA-LACTAM	blaPDC
234__blaPDC__NG_049934.1__67	108	BETA-LACTAM	blaPDC
234__blaPDC__NG_049935.1__68	108	BETA-LACTAM	blaPDC
234__blaPDC__NG_049936.1__69	108	BETA-LACTAM	blaPDC
234__blaPDC__NG_049938.1__71	108	BETA-LACTAM	blaPDC
234__blaPDC__NG_049939.1__72	108	BETA-LACTAM	blaPDC
234__blaPDC__NG_049940.1__73	108	BETA-LACTAM	blaPDC
234__blaPDC__NG_049941.1__74	108	BETA-LACTAM	blaPDC
234__blaPDC__NG_049942.1__75	108	BETA-LACTAM	blaPDC
234__blaPDC__NG_049943.1__76	108	BETA-LACTAM	blaPDC
234__blaPDC__NG_049944.1__77	108	BETA-LACTAM	blaPDC
234__blaPDC__NG_049945.1__78	108	BETA-LACTAM	blaPDC
234__blaPDC__NG_049946.1__79	108	BETA-LACTAM	blaPDC
234__blaPDC__NG_049947.1__80	108	BETA-LACTAM	blaPDC
234__blaPDC__NG_049948.1__81	108	BETA-LACTAM	blaPDC
234__blaPDC__NG_049949.1__82	108	BETA-LACTAM	blaPDC
234__blaPDC__NG_049950.1__83	108	BETA-LACTAM	blaPDC
234__blaPDC__NG_049951.1__84	108	BETA-LACTAM	blaPDC
234__blaPDC__NG_049952.1__85	108	BETA-LACTAM	blaPDC
234__blaPDC__NG_049953.1__86	108	BETA-LACTAM	blaPDC
234__blaPDC__NG_049954.1__87	108	BETA-LACTAM	blaPDC
234__blaPDC__NG_049955.1__88	108	BETA-LACTAM	blaPDC
234__blaPDC__NG_049956.1__89	108	BETA-LACTAM	blaPDC
234__blaPDC__NG_050725.1__91	108	BETA-LACTAM	blaPDC
234__blaPDC__NG_050726.1__92	108	BETA-LACTAM	blaPDC
234__blaPDC__NG_050782.1__93	108	BETA-LACTAM	blaPDC
234__blaPDC__NG_050783.1__94	108	BETA-LACTAM	blaPDC
234__blaPDC__NG_050784.1__95	108	BETA-LACTAM	blaPDC
234__blaPDC__NG_050785.1__96	108	BETA-LACTAM	blaPDC
234__blaPDC__NG_050786.1__97	108	BETA-LACTAM	blaPDC
234__blaPDC__NG_050787.1__98	108	BETA-LACTAM	blaPDC
234__blaPDC__NG_050788.1__99	108	BETA-LACTAM	blaPDC
234__blaPDC__NG_050789.1__100	108	BETA-LACTAM	blaPDC
234__blaPDC__NG_050790.1__101	108	BETA-LACTAM	blaPDC
234__blaPDC__NG_050791.1__102	108	BETA-LACTAM	blaPDC
234__blaPDC__NG_050792.1__103	108	BETA-LACTAM	blaPDC
234__blaPDC__NG_050793.1__104	108	BETA-LACTAM	blaPDC
234__blaPDC__NG_050794.1__105	108	BETA-LACTAM	blaPDC
234__blaPDC__NG_050795.1__106	108	BETA-LACTAM	blaPDC
234__blaPDC__NG_050797.1__108	108	BETA-LACTAM	blaPDC
234__blaPDC__NG_050815.1__109	108	BETA-LACTAM	blaPDC
234__blaPDC__NG_050816.1__110	108	BETA-LACTAM	blaPDC
234__blaPDC__NG_050817.1__111	108	BETA-LACTAM	blaPDC
234__blaPDC__NG_050818.1__112	108	BETA-LACTAM	blaPDC
234__blaPDC__NG_050819.1__113	108	BETA-LACTAM	blaPDC
234__blaPDC__NG_050820.1__114	108	BETA-LACTAM	blaPDC
234__blaPDC__NG_050821.1__115	108	BETA-LACTAM	blaPDC
234__blaPDC__NG_050822.1__116	108	BETA-LACTAM	blaPDC
234__blaPDC__NG_050823.1__117	108	BETA-LACTAM	blaPDC
234__blaPDC__NG_050825.1__119	108	BETA-LACTAM	blaPDC
234__blaPDC__NG_050826.1__120	108	BETA-LACTAM	blaPDC
234__blaPDC__NG_050827.1__121	108	BETA-LACTAM	blaPDC
234__blaPDC__NG_050828.1__122	108	BETA-LACTAM	blaPDC
234__blaPDC__NG_050829.1__123	108	BETA-LACTAM	blaPDC
234__blaPDC__NG_050830.1__124	108	BETA-LACTAM	blaPDC
234__blaPDC__NG_050831.1__125	108	BETA-LACTAM	blaPDC
234__blaPDC__NG_050832.1__126	108	BETA-LACTAM	blaPDC
234__blaPDC__NG_050834.1__128	108	BETA-LACTAM	blaPDC
234__blaPDC__NG_050835.1__129	108	BETA-LACTAM	blaPDC
234__blaPDC__NG_050836.1__130	108	BETA-LACTAM	blaPDC
234__blaPDC__NG_050837.1__131	108	BETA-LACTAM	blaPDC
234__blaPDC__NG_050838.1__132	108	BETA-LACTAM	blaPDC
234__blaPDC__NG_050946.1__133	108	BETA-LACTAM	blaPDC
234__blaPDC__NG_050947.1__134	108	BETA-LACTAM	blaPDC
234__blaPDC__NG_050980.1__135	108	BETA-LACTAM	blaPDC
234__blaPDC__NG_050981.1__136	108	BETA-LACTAM	blaPDC
234__blaPDC__NG_050982.1__137	108	BETA-LACTAM	blaPDC
234__blaPDC__NG_050983.1__138	108	BETA-LACTAM	blaPDC
234__blaPDC__NG_051496.1__139	108	BETA-LACTAM	blaPDC
234__blaPDC__NG_051744.1__140	108	BETA-LACTAM	blaPDC
234__blaPDC__NG_052625.1__141	108	BETA-LACTAM	blaPDC
234__blaPDC__NG_049901.1__142	108	BETA-LACTAM	blaPDC
234__blaPDC__NG_049865.1__144	108	BETA-LACTAM	blaPDC
234__blaPDC__NG_049914.1__47	109	BETA-LACTAM	blaPDC
234__blaPDC__NG_049915.1__48	109	BETA-LACTAM	blaPDC
234__blaPDC__NG_049937.1__70	109	BETA-LACTAM	blaPDC
234__blaPDC__NG_050589.1__90	109	BETA-LACTAM	blaPDC
234__blaPDC__NG_050796.1__107	109	BETA-LACTAM	blaPDC
234__blaPDC__NG_050824.1__118	109	BETA-LACTAM	blaPDC
234__blaPDC__NG_050833.1__127	109	BETA-LACTAM	blaPDC
234__blaPDC__NG_049905.1__143	109	BETA-LACTAM	blaPDC
123__tetC__NG_048177.1__1	110	TETRACYCLINE	tetC
123__tetC__NG_048176.1__2	110	TETRACYCLINE	tetC
123__tetC__NG_048178.1__3	110	TETRACYCLINE	tetC
123__tetC__NG_048179.1__4	110	TETRACYCLINE	tetC
123__tetC__NG_048181.1__5	110	TETRACYCLINE	tetC
123__tetC__NG_048174.1__6	110	TETRACYCLINE	tetC
123__tetC__NG_048175.1__7	110	TETRACYCLINE	tetC
123__tetC__NG_048180.1__8	110	TETRACYCLINE	tetC
172__ereD__NG_047771.1__1	111	MACROLIDE	ereD
81__bcr1__NG_052042.1__1	112	PHENICOL	bcr1
396__tet39__NG_048137.1__1	113	TETRACYCLINE	tet39
685__tet42__NG_048143.1__1	114	TETRACYCLINE	tet42
36__tet30__NG_048122.1__1	115	TETRACYCLINE	tet30
665__tetD__NG_048185.1__1	116	TETRACYCLINE	tetD
665__tetD__NG_048183.1__2	116	TETRACYCLINE	tetD
665__tetD__NG_048182.1__3	116	TETRACYCLINE	tetD
665__tetD__NG_048184.1__4	116	TETRACYCLINE	tetD
665__tetD__NG_051690.1__5	116	TETRACYCLINE	tetD
30__tetG__NG_051907.1__1	117	TETRACYCLINE	tetG
30__tetG__NG_048192.1__2	117	TETRACYCLINE	tetG
30__tetG__NG_048191.1__3	117	TETRACYCLINE	tetG
67__tet41__NG_048142.1__1	118	TETRACYCLINE	tet41
649__tetK__NG_048200.1__1	119	TETRACYCLINE	tetK
121__cmlR__NG_047659.1__1	120	PHENICOL	cmlR
182__tet45__NG_048147.1__1	121	TETRACYCLINE	tet45
37__cmx__NG_047663.1__1	122	PHENICOL	cmx
37__cmx__NG_047665.1__2	122	PHENICOL	cmx
37__cmx__NG_047664.1__3	122	PHENICOL	cmx
419__cmrA__NG_047661.1__1	123	PHENICOL	cmrA
419__cmrA__NG_047662.1__2	124	PHENICOL	cmrA
536__oqxA__NG_048024.1__1	125	MULTIDRUG	oqxA
536__oqxA__NG_050420.1__2	125	MULTIDRUG	oqxA
536__oqxA__NG_050418.1__3	125	MULTIDRUG	oqxA
536__oqxA__NG_050419.1__4	125	MULTIDRUG	oqxA
536__oqxA__NG_050421.1__5	125	MULTIDRUG	oqxA
536__oqxA__NG_050422.1__6	125	MULTIDRUG	oqxA
536__oqxA__NG_050423.1__7	125	MULTIDRUG	oqxA
536__oqxA__NG_050424.1__8	125	MULTIDRUG	oqxA
536__oqxA__NG_050425.1__9	125	MULTIDRUG	oqxA
536__oqxA__NG_050426.1__10	125	MULTIDRUG	oqxA
536__oqxA__NG_050427.1__11	125	MULTIDRUG	oqxA
701__tetY__NG_048309.1__1	126	TETRACYCLINE	tetY
701__tetY__NG_048310.1__2	126	TETRACYCLINE	tetY
362__mgt__NG_047983.1__1	127	MACROLIDE	mgt
443__blaOCH__NG_047527.1__1	128	BETA-LACTAM	blaOCH
443__blaOCH__NG_049344.1__2	128	BETA-LACTAM	blaOCH
443__blaOCH__NG_049345.1__3	128	BETA-LACTAM	blaOCH
443__blaOCH__NG_049346.1__4	128	BETA-LACTAM	blaOCH
443__blaOCH__NG_049347.1__5	128	BETA-LACTAM	blaOCH
443__blaOCH__NG_049348.1__6	128	BETA-LACTAM	blaOCH
443__blaOCH__NG_049349.1__7	128	BETA-LACTAM	blaOCH
443__blaOCH__NG_049350.1__8	128	BETA-LACTAM	blaOCH
443__blaOCH__NG_049351.1__9	128	BETA-LACTAM	blaOCH
579__mexX__NG_047981.1__1	129	MULTIDRUG	mexX
161__tetX__NG_048304.1__1	130	TETRACYCLINE	tetX
161__tetX__NG_048305.1__2	130	TETRACYCLINE	tetX
161__tetX__NG_048308.1__4	130	TETRACYCLINE	tetX
477__vanS__NG_048427.1__1	131	GLYCOPEPTIDE	vanS
477__vanS__NG_048425.1__14	131	GLYCOPEPTIDE	vanS
477__vanS__NG_048442.1__25	131	GLYCOPEPTIDE	vanS
477__vanS__NG_048440.1__27	131	GLYCOPEPTIDE	vanS
477__vanS__NG_048441.1__28	131	GLYCOPEPTIDE	vanS
161__tetX__NG_048307.1__5	132	TETRACYCLINE	tetX
521__blaC__NG_047492.1__1	133	BETA-LACTAM	blaC
22__blaACC__NG_048589.1__1	134	BETA-LACTAM	blaACC
22__blaACC__NG_048590.1__2	134	BETA-LACTAM	blaACC
22__blaACC__NG_048591.1__3	134	BETA-LACTAM	blaACC
22__blaACC__NG_048592.1__4	134	BETA-LACTAM	blaACC
22__blaACC__NG_048593.1__5	134	BETA-LACTAM	blaACC
22__blaACC__NG_048595.1__6	134	BETA-LACTAM	blaACC
22__blaACC__NG_048588.1__7	134	BETA-LACTAM	blaACC
22__blaACC__NG_048594.1__8	134	BETA-LACTAM	blaACC
451__blaADC__NG_048633.1__1	135	BETA-LACTAM	blaADC
451__blaADC__NG_048634.1__2	135	BETA-LACTAM	blaADC
451__blaADC__NG_048649.1__3	135	BETA-LACTAM	blaADC
451__blaADC__NG_048650.1__4	135	BETA-LACTAM	blaADC
451__blaADC__NG_048651.1__5	135	BETA-LACTAM	blaADC
451__blaADC__NG_048652.1__6	135	BETA-LACTAM	blaADC
451__blaADC__NG_048653.1__7	135	BETA-LACTAM	blaADC
451__blaADC__NG_048654.1__8	135	BETA-LACTAM	blaADC
451__blaADC__NG_048655.1__9	135	BETA-LACTAM	blaADC
451__blaADC__NG_048661.1__10	135	BETA-LACTAM	blaADC
451__blaADC__NG_048662.1__11	135	BETA-LACTAM	blaADC
451__blaADC__NG_048663.1__12	135	BETA-LACTAM	blaADC
451__blaADC__NG_048664.1__13	135	BETA-LACTAM	blaADC
451__blaADC__NG_048665.1__14	135	BETA-LACTAM	blaADC
451__blaADC__NG_048666.1__15	135	BETA-LACTAM	blaADC
451__blaADC__NG_048667.1__16	135	BETA-LACTAM	blaADC
451__blaADC__NG_048668.1__17	135	BETA-LACTAM	blaADC
451__blaADC__NG_048669.1__18	135	BETA-LACTAM	blaADC
451__blaADC__NG_048670.1__19	135	BETA-LACTAM	blaADC
451__blaADC__NG_048671.1__20	135	BETA-LACTAM	blaADC
451__blaADC__NG_048672.1__21	135	BETA-LACTAM	blaADC
451__blaADC__NG_048673.1__22	135	BETA-LACTAM	blaADC
451__blaADC__NG_048675.1__23	135	BETA-LACTAM	blaADC
451__blaADC__NG_048676.1__24	135	BETA-LACTAM	blaADC
451__blaADC__NG_048677.1__25	135	BETA-LACTAM	blaADC
451__blaADC__NG_048678.1__26	135	BETA-LACTAM	blaADC
451__blaADC__NG_048679.1__27	135	BETA-LACTAM	blaADC
451__blaADC__NG_048680.1__28	135	BETA-LACTAM	blaADC
451__blaADC__NG_048681.1__29	135	BETA-LACTAM	blaADC
451__blaADC__NG_048682.1__30	135	BETA-LACTAM	blaADC
451__blaADC__NG_048683.1__31	135	BETA-LACTAM	blaADC
451__blaADC__NG_048684.1__32	135	BETA-LACTAM	blaADC
451__blaADC__NG_048686.1__33	135	BETA-LACTAM	blaADC
451__blaADC__NG_048687.1__34	135	BETA-LACTAM	blaADC
451__blaADC__NG_051439.1__35	135	BETA-LACTAM	blaADC
451__blaADC__NG_051440.1__36	135	BETA-LACTAM	blaADC
451__blaADC__NG_051441.1__37	135	BETA-LACTAM	blaADC
451__blaADC__NG_051442.1__38	135	BETA-LACTAM	blaADC
451__blaADC__NG_051443.1__39	135	BETA-LACTAM	blaADC
451__blaADC__NG_051444.1__40	135	BETA-LACTAM	blaADC
451__blaADC__NG_051445.1__41	135	BETA-LACTAM	blaADC
451__blaADC__NG_051446.1__42	135	BETA-LACTAM	blaADC
451__blaADC__NG_051451.1__44	135	BETA-LACTAM	blaADC
451__blaADC__NG_051452.1__45	135	BETA-LACTAM	blaADC
451__blaADC__NG_051453.1__46	135	BETA-LACTAM	blaADC
451__blaADC__NG_051454.1__47	135	BETA-LACTAM	blaADC
451__blaADC__NG_051455.1__48	135	BETA-LACTAM	blaADC
451__blaADC__NG_051456.1__49	135	BETA-LACTAM	blaADC
451__blaADC__NG_051457.1__50	135	BETA-LACTAM	blaADC
451__blaADC__NG_051458.1__51	135	BETA-LACTAM	blaADC
451__blaADC__NG_051459.1__52	135	BETA-LACTAM	blaADC
451__blaADC__NG_051460.1__53	135	BETA-LACTAM	blaADC
451__blaADC__NG_051461.1__54	135	BETA-LACTAM	blaADC
451__blaADC__NG_051462.1__55	135	BETA-LACTAM	blaADC
451__blaADC__NG_051463.1__56	135	BETA-LACTAM	blaADC
451__blaADC__NG_051493.1__57	135	BETA-LACTAM	blaADC
451__blaADC__NG_051494.1__58	135	BETA-LACTAM	blaADC
451__blaADC__NG_050716.1__59	135	BETA-LACTAM	blaADC
451__blaADC__NG_048635.1__60	135	BETA-LACTAM	blaADC
451__blaADC__NG_050718.1__61	135	BETA-LACTAM	blaADC
451__blaADC__NG_050717.1__62	135	BETA-LACTAM	blaADC
451__blaADC__NG_048636.1__63	135	BETA-LACTAM	blaADC
451__blaADC__NG_048637.1__64	135	BETA-LACTAM	blaADC
451__blaADC__NG_048638.1__65	135	BETA-LACTAM	blaADC
451__blaADC__NG_048641.1__68	135	BETA-LACTAM	blaADC
451__blaADC__NG_048643.1__70	135	BETA-LACTAM	blaADC
451__blaADC__NG_048645.1__71	135	BETA-LACTAM	blaADC
451__blaADC__NG_048646.1__72	135	BETA-LACTAM	blaADC
451__blaADC__NG_048647.1__73	135	BETA-LACTAM	blaADC
451__blaADC__NG_048656.1__75	135	BETA-LACTAM	blaADC
451__blaADC__NG_048657.1__76	135	BETA-LACTAM	blaADC
451__blaADC__NG_048658.1__77	135	BETA-LACTAM	blaADC
451__blaADC__NG_048659.1__78	135	BETA-LACTAM	blaADC
451__blaADC__NG_048660.1__79	135	BETA-LACTAM	blaADC
451__blaADC__NG_051450.1__83	135	BETA-LACTAM	blaADC
451__blaADC__NG_048644.1__85	135	BETA-LACTAM	blaADC
451__blaADC__NG_048639.1__66	136	BETA-LACTAM	blaADC
451__blaADC__NG_048642.1__69	136	BETA-LACTAM	blaADC
451__blaADC__NG_048648.1__74	136	BETA-LACTAM	blaADC
451__blaADC__NG_051317.1__80	136	BETA-LACTAM	blaADC
499__blaMOX__NG_049314.1__3	137	BETA-LACTAM	blaMOX
499__blaMOX__NG_049318.1__5	137	BETA-LACTAM	blaMOX
499__blaMOX__NG_049319.1__6	137	BETA-LACTAM	blaMOX
499__blaMOX__NG_049320.1__7	137	BETA-LACTAM	blaMOX
297__cepH__NG_047628.1__1	138	BETA-LACTAM	cepH
499__blaMOX__NG_048769.1__1	139	BETA-LACTAM	blaMOX
499__blaMOX__NG_049312.1__2	139	BETA-LACTAM	blaMOX
499__blaMOX__NG_049317.1__4	139	BETA-LACTAM	blaMOX
499__blaMOX__NG_049321.1__8	139	BETA-LACTAM	blaMOX
499__blaMOX__NG_049313.1__9	139	BETA-LACTAM	blaMOX
499__blaMOX__NG_049316.1__10	139	BETA-LACTAM	blaMOX
499__blaMOX__NG_048780.1__12	139	BETA-LACTAM	blaMOX
499__blaMOX__NG_048888.1__13	139	BETA-LACTAM	blaMOX
499__blaMOX__NG_048768.1__14	139	BETA-LACTAM	blaMOX
499__blaMOX__NG_048813.1__15	139	BETA-LACTAM	blaMOX
499__blaMOX__NG_048877.1__16	139	BETA-LACTAM	blaMOX
499__blaMOX__NG_048887.1__17	139	BETA-LACTAM	blaMOX
499__blaMOX__NG_049311.1__18	139	BETA-LACTAM	blaMOX
499__blaMOX__NG_049315.1__19	140	BETA-LACTAM	blaMOX
527__ampC__NG_047381.1__2	141	BETA-LACTAM	ampC
16__blaMIR__NG_049294.1__1	142	BETA-LACTAM	blaACT/MIR
16__blaMIR__NG_049297.1__2	142	BETA-LACTAM	blaACT/MIR
16__blaMIR__NG_049298.1__3	142	BETA-LACTAM	blaACT/MIR
16__blaMIR__NG_049300.1__4	142	BETA-LACTAM	blaACT/MIR
16__blaMIR__NG_049309.1__5	142	BETA-LACTAM	blaACT/MIR
16__blaMIR__NG_050721.1__6	142	BETA-LACTAM	blaACT/MIR
16__blaMIR__NG_050722.1__7	142	BETA-LACTAM	blaACT/MIR
16__blaMIR__NG_050723.1__8	142	BETA-LACTAM	blaACT/MIR
16__blaMIR__NG_049295.1__9	142	BETA-LACTAM	blaACT/MIR
16__blaMIR__NG_049296.1__10	142	BETA-LACTAM	blaACT/MIR
16__blaMIR__NG_049301.1__11	142	BETA-LACTAM	blaACT/MIR
16__blaMIR__NG_049304.1__12	142	BETA-LACTAM	blaACT/MIR
16__blaMIR__NG_049307.1__13	142	BETA-LACTAM	blaACT/MIR
16__blaMIR__NG_049308.1__14	142	BETA-LACTAM	blaACT/MIR
16__blaMIR__NG_049303.1__15	142	BETA-LACTAM	blaACT/MIR
16__blaMIR__NG_049299.1__16	142	BETA-LACTAM	blaACT/MIR
16__blaMIR__NG_049302.1__17	142	BETA-LACTAM	blaACT/MIR
16__blaMIR__NG_049305.1__18	142	BETA-LACTAM	blaACT/MIR
16__blaMIR__NG_049293.1__19	142	BETA-LACTAM	blaACT/MIR
16__blaMIR__NG_049306.1__20	142	BETA-LACTAM	blaACT/MIR
490__blaACT__NG_048625.1__1	142	BETA-LACTAM	blaACT/MIR
490__blaACT__NG_048600.1__2	142	BETA-LACTAM	blaACT/MIR
490__blaACT__NG_048606.1__3	142	BETA-LACTAM	blaACT/MIR
490__blaACT__NG_048615.1__4	142	BETA-LACTAM	blaACT/MIR
490__blaACT__NG_048627.1__5	142	BETA-LACTAM	blaACT/MIR
490__blaACT__NG_048631.1__44	142	BETA-LACTAM	blaACT/MIR
490__blaACT__NG_048616.1__46	142	BETA-LACTAM	blaACT/MIR
490__blaACT__NG_048629.1__47	142	BETA-LACTAM	blaACT/MIR
490__blaACT__NG_048598.1__50	142	BETA-LACTAM	blaACT/MIR
237__blaCMY__NG_048825.1__1	143	BETA-LACTAM	blaCMY
237__blaCMY__NG_048867.1__2	143	BETA-LACTAM	blaCMY
237__blaCMY__NG_048871.1__3	143	BETA-LACTAM	blaCMY
237__blaCMY__NG_048881.1__4	143	BETA-LACTAM	blaCMY
237__blaCMY__NG_048773.1__6	143	BETA-LACTAM	blaCMY
237__blaCMY__NG_048775.1__7	143	BETA-LACTAM	blaCMY
237__blaCMY__NG_048776.1__8	143	BETA-LACTAM	blaCMY
237__blaCMY__NG_048779.1__9	143	BETA-LACTAM	blaCMY
237__blaCMY__NG_048783.1__10	143	BETA-LACTAM	blaCMY
237__blaCMY__NG_048784.1__11	143	BETA-LACTAM	blaCMY
237__blaCMY__NG_048785.1__12	143	BETA-LACTAM	blaCMY
237__blaCMY__NG_048786.1__13	143	BETA-LACTAM	blaCMY
237__blaCMY__NG_048787.1__14	143	BETA-LACTAM	blaCMY
237__blaCMY__NG_048788.1__15	143	BETA-LACTAM	blaCMY
237__blaCMY__NG_048789.1__16	143	BETA-LACTAM	blaCMY
237__blaCMY__NG_048790.1__17	143	BETA-LACTAM	blaCMY
237__blaCMY__NG_048793.1__18	143	BETA-LACTAM	blaCMY
237__blaCMY__NG_048794.1__19	143	BETA-LACTAM	blaCMY
237__blaCMY__NG_048795.1__20	143	BETA-LACTAM	blaCMY
237__blaCMY__NG_048796.1__21	143	BETA-LACTAM	blaCMY
237__blaCMY__NG_048797.1__22	143	BETA-LACTAM	blaCMY
237__blaCMY__NG_048798.1__23	143	BETA-LACTAM	blaCMY
237__blaCMY__NG_048805.1__24	143	BETA-LACTAM	blaCMY
237__blaCMY__NG_048829.1__25	143	BETA-LACTAM	blaCMY
237__blaCMY__NG_048830.1__26	143	BETA-LACTAM	blaCMY
237__blaCMY__NG_048832.1__27	143	BETA-LACTAM	blaCMY
237__blaCMY__NG_048833.1__28	143	BETA-LACTAM	blaCMY
237__blaCMY__NG_048836.1__29	143	BETA-LACTAM	blaCMY
237__blaCMY__NG_048842.1__30	143	BETA-LACTAM	blaCMY
237__blaCMY__NG_048843.1__31	143	BETA-LACTAM	blaCMY
237__blaCMY__NG_048844.1__32	143	BETA-LACTAM	blaCMY
237__blaCMY__NG_048847.1__33	143	BETA-LACTAM	blaCMY
237__blaCMY__NG_048859.1__34	143	BETA-LACTAM	blaCMY
237__blaCMY__NG_048862.1__35	143	BETA-LACTAM	blaCMY
237__blaCMY__NG_048863.1__36	143	BETA-LACTAM	blaCMY
237__blaCMY__NG_048864.1__37	143	BETA-LACTAM	blaCMY
237__blaCMY__NG_048868.1__38	143	BETA-LACTAM	blaCMY
237__blaCMY__NG_048869.1__39	143	BETA-LACTAM	blaCMY
237__blaCMY__NG_048870.1__40	143	BETA-LACTAM	blaCMY
237__blaCMY__NG_048872.1__41	143	BETA-LACTAM	blaCMY
237__blaCMY__NG_048873.1__42	143	BETA-LACTAM	blaCMY
237__blaCMY__NG_048875.1__43	143	BETA-LACTAM	blaCMY
237__blaCMY__NG_048876.1__44	143	BETA-LACTAM	blaCMY
237__blaCMY__NG_048878.1__45	143	BETA-LACTAM	blaCMY
237__blaCMY__NG_048879.1__46	143	BETA-LACTAM	blaCMY
237__blaCMY__NG_048880.1__47	143	BETA-LACTAM	blaCMY
237__blaCMY__NG_048882.1__48	143	BETA-LACTAM	blaCMY
237__blaCMY__NG_048883.1__49	143	BETA-LACTAM	blaCMY
237__blaCMY__NG_048884.1__50	143	BETA-LACTAM	blaCMY
237__blaCMY__NG_048886.1__51	143	BETA-LACTAM	blaCMY
237__blaCMY__NG_048889.1__52	143	BETA-LACTAM	blaCMY
237__blaCMY__NG_048890.1__53	143	BETA-LACTAM	blaCMY
237__blaCMY__NG_052048.1__54	143	BETA-LACTAM	blaCMY
237__blaCMY__NG_048861.1__55	143	BETA-LACTAM	blaCMY
237__blaCMY__NG_048774.1__56	143	BETA-LACTAM	blaCMY
237__blaCMY__NG_048874.1__57	143	BETA-LACTAM	blaCMY
237__blaCMY__NG_048771.1__58	143	BETA-LACTAM	blaCMY
237__blaCMY__NG_048772.1__59	143	BETA-LACTAM	blaCMY
237__blaCMY__NG_048777.1__60	143	BETA-LACTAM	blaCMY
237__blaCMY__NG_048778.1__61	143	BETA-LACTAM	blaCMY
237__blaCMY__NG_048781.1__62	143	BETA-LACTAM	blaCMY
237__blaCMY__NG_048792.1__63	143	BETA-LACTAM	blaCMY
237__blaCMY__NG_048799.1__64	143	BETA-LACTAM	blaCMY
237__blaCMY__NG_048800.1__65	143	BETA-LACTAM	blaCMY
237__blaCMY__NG_048801.1__66	143	BETA-LACTAM	blaCMY
237__blaCMY__NG_048802.1__67	143	BETA-LACTAM	blaCMY
237__blaCMY__NG_048803.1__68	143	BETA-LACTAM	blaCMY
237__blaCMY__NG_048804.1__69	143	BETA-LACTAM	blaCMY
237__blaCMY__NG_048807.1__70	143	BETA-LACTAM	blaCMY
237__blaCMY__NG_048811.1__71	143	BETA-LACTAM	blaCMY
237__blaCMY__NG_048812.1__72	143	BETA-LACTAM	blaCMY
237__blaCMY__NG_048815.1__73	143	BETA-LACTAM	blaCMY
237__blaCMY__NG_048816.1__74	143	BETA-LACTAM	blaCMY
237__blaCMY__NG_048817.1__75	143	BETA-LACTAM	blaCMY
237__blaCMY__NG_048819.1__76	143	BETA-LACTAM	blaCMY
237__blaCMY__NG_048822.1__77	143	BETA-LACTAM	blaCMY
237__blaCMY__NG_048823.1__78	143	BETA-LACTAM	blaCMY
237__blaCMY__NG_048827.1__79	143	BETA-LACTAM	blaCMY
237__blaCMY__NG_048828.1__80	143	BETA-LACTAM	blaCMY
237__blaCMY__NG_048835.1__81	143	BETA-LACTAM	blaCMY
237__blaCMY__NG_048837.1__82	143	BETA-LACTAM	blaCMY
237__blaCMY__NG_048838.1__83	143	BETA-LACTAM	blaCMY
237__blaCMY__NG_048839.1__84	143	BETA-LACTAM	blaCMY
237__blaCMY__NG_048841.1__85	143	BETA-LACTAM	blaCMY
237__blaCMY__NG_048846.1__86	143	BETA-LACTAM	blaCMY
237__blaCMY__NG_048848.1__87	143	BETA-LACTAM	blaCMY
237__blaCMY__NG_048849.1__88	143	BETA-LACTAM	blaCMY
237__blaCMY__NG_048850.1__89	143	BETA-LACTAM	blaCMY
237__blaCMY__NG_048852.1__90	143	BETA-LACTAM	blaCMY
237__blaCMY__NG_048853.1__91	143	BETA-LACTAM	blaCMY
237__blaCMY__NG_048854.1__92	143	BETA-LACTAM	blaCMY
237__blaCMY__NG_048855.1__93	143	BETA-LACTAM	blaCMY
237__blaCMY__NG_048856.1__94	143	BETA-LACTAM	blaCMY
237__blaCMY__NG_048857.1__95	143	BETA-LACTAM	blaCMY
237__blaCMY__NG_048858.1__96	143	BETA-LACTAM	blaCMY
